gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,countryCode,locality,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1258713314,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:1490091,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,NI,"Reserva Natural Miraflor, Comarca los Volcancitos.",90fd6680-349f-11d8-aa2d-b8a03c50a862,13.25,-86.31666,,,1250.0,,,,1999-08-25T00:00:00Z,25,8,1999,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,1490091,Rueda 11679,A. Pool,2005-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,R.M. Rueda,,,2018-12-29T07:38:23.985Z,,GEODETIC_DATUM_ASSUMED_WGS84
1258647942,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:1421656,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,PA,Los Mameyes,90fd6680-349f-11d8-aa2d-b8a03c50a862,8.8,-82.5,,,1400.0,,,,1984-07-04T00:00:00Z,4,7,1984,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,1421656,Schmalzel 1971,R.J. Schmalzel,1984-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,Robert J. Schmalzel,,,2018-12-29T07:37:53.300Z,,GEODETIC_DATUM_ASSUMED_WGS84
1258647920,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:1421655,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,PA,Los Mameyes,90fd6680-349f-11d8-aa2d-b8a03c50a862,8.8,-82.5,,,1400.0,,,,1984-07-04T00:00:00Z,4,7,1984,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,1421655,Schmalzel 1970,R.J. Schmalzel,1984-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,Robert J. Schmalzel,,,2018-12-29T07:37:53.312Z,,GEODETIC_DATUM_ASSUMED_WGS84
1258646260,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:1420163,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,CR,San Isidro General a 7 km Camino a Domincal en la orilla de la carretera,90fd6680-349f-11d8-aa2d-b8a03c50a862,9.33,-83.73,,,,,,,1992-10-10T00:00:00Z,10,10,1992,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,1420163,Rivera Elizondo 2020,L. Poveda,1992-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,Gerardo Rivera,,,2018-12-29T07:37:52.792Z,,GEODETIC_DATUM_ASSUMED_WGS84
1258646254,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:1420167,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,NI,"vicinity of Laguna de Miraflores, ca. 30 km E of Estel°; disturbed premontane moist forest [Seymour series (#)]",90fd6680-349f-11d8-aa2d-b8a03c50a862,13.25,-86.25,,,1200.0,,,,1976-05-12T00:00:00Z,12,5,1976,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,1420167,Neill 320 (7194),"D.E. Breedlove, 1994 (CAS)",,CC_BY_4_0,Missouri Botanical Garden,David Neill,,,2018-12-29T07:37:52.759Z,,GEODETIC_DATUM_ASSUMED_WGS84
1258646244,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:1420157,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,HN,Mt. Uyuca.,90fd6680-349f-11d8-aa2d-b8a03c50a862,14.025278,-87.075278,,,2000.0,,,,1947-05-09T00:00:00Z,9,5,1947,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,1420157,Williams 12617,"D.E. Breedlove, 1985 (CAS)",,CC_BY_4_0,Missouri Botanical Garden,Louis O. Williams|Antonio Molina R.,,,2018-12-29T07:37:52.764Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1258646108,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:1420011,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,MX,"Steep ridge, above Colonia El Rosario.",90fd6680-349f-11d8-aa2d-b8a03c50a862,15.319167,-92.277222,,,2170.0,,,,1988-05-31T00:00:00Z,31,5,1988,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,1420011,Breedlove 68835,,,CC_BY_4_0,Missouri Botanical Garden,Dennis E. Breedlove,,,2018-12-29T07:37:52.778Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1258646083,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:1420013,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,HN,"Between Siguatepeque and Lago de Yojoa, at turning off main road to east at La Misi¢n",90fd6680-349f-11d8-aa2d-b8a03c50a862,14.685556,-87.949167,,,,,,,1991-09-03T00:00:00Z,3,9,1991,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,1420013,Chorley 74,Kevin C. Nixon,2002-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,Mary Chorley,,,2018-12-29T07:37:52.757Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1258598852,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:1377196,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,CR,"P.I. La Amistad. Cordillera de Talamanca. Estaci¢n Pittier, sendero al R°o Canasta.",90fd6680-349f-11d8-aa2d-b8a03c50a862,9.02,-82.96,,,1800.0,,,,1995-06-13T00:00:00Z,13,6,1995,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,1377196,Moraga L¢pez 260,J.F. Morales,1995-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,Marcos Moraga,,,2018-12-06T05:04:25.976Z,,GEODETIC_DATUM_ASSUMED_WGS84
1258555568,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:1337466,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,NI,"Municipio de Esteli, Reserva Natural Miraflor, Comarca Puertas Azules, al suroeste de la comunidad del mismo nombre.",90fd6680-349f-11d8-aa2d-b8a03c50a862,13.26666,-86.26666,,,1500.0,300.0,,,1999-05-15T00:00:00Z,15,5,1999,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,1337466,Rueda 11175,A. Pool,2005-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,R.M. Rueda|W. Vel†squez,,,2018-12-22T05:41:00.127Z,,GEODETIC_DATUM_ASSUMED_WGS84
1258554819,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:1336785,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,NI,"Municipio de Esteli, Reserva Natural Miraflor, Comarca Puertas Azules, al suroeste de la comunidad del mismo nombre.",90fd6680-349f-11d8-aa2d-b8a03c50a862,13.26666,-86.26666,,,1350.0,50.0,,,1999-05-12T00:00:00Z,12,5,1999,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,1336785,Rueda 10993,A. Pool,2005-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,R.M. Rueda|W. Vel†squez|M. Arr¢liga,,,2018-12-22T05:40:59.974Z,,GEODETIC_DATUM_ASSUMED_WGS84
1258554208,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:1336203,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,NI,"Municipio de Esteli, †sentamiento Puertas Azules.",90fd6680-349f-11d8-aa2d-b8a03c50a862,13.26666,-86.26666,,,1300.0,,,,1999-04-17T00:00:00Z,17,4,1999,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,1336203,Rueda 10880,A. Pool,2005-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,R.M. Rueda|W. Vel†squez,,,2018-12-22T05:40:59.817Z,,GEODETIC_DATUM_ASSUMED_WGS84
1258535236,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:1319012,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,BZ,Camp 36. British Honduras-Guatemala survey,90fd6680-349f-11d8-aa2d-b8a03c50a862,16.4125,-89.195833,,,868.68,,,,1934-06-19T00:00:00Z,19,6,1934,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,1319012,Schipp 1247,Kevin C. Nixon,2002-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,William A. Schipp,,,2018-12-22T05:40:45.334Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1258503467,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:1289254,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,NI,Camino Aranjuez.,90fd6680-349f-11d8-aa2d-b8a03c50a862,13.03333,-85.91666,,,1450.0,,,,1997-09-22T00:00:00Z,22,9,1997,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,1289254,Rueda 7413,A. Pool,2005-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,R.M. Rueda|R. Dolmus,,,2018-12-22T05:40:38.444Z,,GEODETIC_DATUM_ASSUMED_WGS84
1258502038,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:1287968,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,NI,"Municipio del Cua, Macizos del Cerro Pe§as Blanca, Cerro El Tabaco",90fd6680-349f-11d8-aa2d-b8a03c50a862,13.283333,-85.666667,,,1300.0,100.0,,,1997-07-24T00:00:00Z,24,7,1997,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,1287968,Rueda 6974,,,CC_BY_4_0,Missouri Botanical Garden,R.M. Rueda|I. Coronado G.,,,2018-12-22T05:40:38.179Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1258399032,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:1193020,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,NI,"Macizos de Pe§as Blancas, top and N slope of steep ridge SW of finca of Manuel Estrada (El Cielo), S of R°o Gusaneras; cloud forest on steep slope, relatively dry in aspect due to rain-shadow effect of higher peaks immediately to the east",90fd6680-349f-11d8-aa2d-b8a03c50a862,13.25,-85.7,,,1265.0,65.0,,,1979-01-16T00:00:00Z,16,1,1979,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,1193020,Stevens 11612-B,A. Pool,2005-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,W. D. Stevens,,,2018-12-22T05:39:41.881Z,,GEODETIC_DATUM_ASSUMED_WGS84
1258376399,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:1162325,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,BZ,"Camp 2, 5-6 km southeast of Union Camp. Trail from camp 1 to camp 2.",90fd6680-349f-11d8-aa2d-b8a03c50a862,16.388056,-89.091667,,,715.0,15.0,,,1997-02-14T00:00:00Z,14,2,1997,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,1162325,Hawkins 1413,Kevin C. Nixon,2002-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,Thomas Hawkins,,,2018-12-22T05:39:16.254Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1258104133,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100774712,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,NI,"11.6 km N of San Fernando (at highway just W of Puente Alal°) along road into the Cordillera de Dipilto y Jalapa, road passing through El Amparo toward finca of Octavio Peralta; cloud forest converted to cafetales, Liquidambar, Molinadendron, Matudaea and Ulmus dominant, on granite",90fd6680-349f-11d8-aa2d-b8a03c50a862,13.760278,-86.314111,,,1200.0,,,,2015-01-10T00:00:00Z,10,1,2015,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,100774712,Stevens 35488,W.D. Stevens,2015-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,W. D. Stevens|O.M. Montiel,,,2018-12-22T05:06:58.320Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1258012641,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100671688,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,BZ,"[On border of Cayo/Toledo districts.] Upper-elevation rainforest on a ridge system close to ""Doyle's Delight"".",90fd6680-349f-11d8-aa2d-b8a03c50a862,16.494722,-89.055556,,,1050.0,,,,2004-08-18T00:00:00Z,18,8,2004,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,100671688,Brewer 1736,S.W. Brewer,2005-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,Steven W. Brewer,,,2018-12-22T05:06:26.145Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1258012594,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100671676,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,BZ,"Upper-elevation rainforest on a ridge system close to ""Doyle's Delight"".",90fd6680-349f-11d8-aa2d-b8a03c50a862,16.490556,-89.052222,,,1100.0,,,,2004-08-16T00:00:00Z,16,8,2004,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,100671676,Brewer 1701,S.W. Brewer,2005-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,Steven W. Brewer|Samuel G. M. Bridgwater,,,2018-12-22T05:06:26.154Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1257866421,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100520615,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,CR,Z. P. Cerros de Escaz£.  Cuenca del T†rcoles.  Cerros de Escaz£.,90fd6680-349f-11d8-aa2d-b8a03c50a862,9.883245,-84.154632,,,2000.0,,,,2005-08-06T00:00:00Z,6,8,2005,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,100520615,Santamar°a Aguilar 2536,J. F. Morales,2008-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,Daniel Santamar°a|J. F. Morales,,,2018-12-28T16:32:37.176Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1257838919,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100492343,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,CR,"No protegida. Cuenca del Pirr°s-Damas. Acosta, Fila San Jeronimo, entre la fila y el cruce a Bajo Arias (Bajo PÇrez).",90fd6680-349f-11d8-aa2d-b8a03c50a862,9.708333,-84.29306,,,800.0,100.0,,,2004-04-04T00:00:00Z,4,4,2004,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,100492343,Morales Quir¢s 10365,J. Morales,2004-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,J. F. Morales,,,2018-12-28T16:32:32.688Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1257838513,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100491956,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,CR,"No protegida. Cuenca del Pirr°s-Damas. Acosta. Fila Zoncuano, Tiquires, en el sendero a Tiquiritos por la fila.",90fd6680-349f-11d8-aa2d-b8a03c50a862,9.709722,-84.22639,,,1050.0,50.0,,,2001-05-13T00:00:00Z,13,5,2001,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,100491956,Morales Quir¢s 8084,J. Morales,2005-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,J. F. Morales,,,2018-12-28T16:32:32.889Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1257838506,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100491949,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,CR,"No protegida. Cuenca del Pirr°s-Damas. Acosta. Fila Zoncuano, Tiquires, en el sendero a Tiquiritos por la fila.",90fd6680-349f-11d8-aa2d-b8a03c50a862,9.709722,-84.22639,,,1050.0,50.0,,,2001-05-13T00:00:00Z,13,5,2001,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,100491949,Morales Quir¢s 8056,J. Morales,2005-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,J. F. Morales,,,2018-12-28T16:32:32.822Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1257838446,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100491863,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,CR,"R.F. Los Santos. Cuenca del Naranjo y Paquita. Dota. Fila Dota, camino a San Joaquin, entre La Guaria y Rio San Joaquin.",90fd6680-349f-11d8-aa2d-b8a03c50a862,9.594444,-83.97639,,,1550.0,50.0,,,2002-02-25T00:00:00Z,25,2,2002,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,100491863,Morales Quir¢s 7617,J. Morales,2004-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,J. F. Morales,,,2018-12-28T16:32:32.602Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1257835764,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100489161,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,CR,"No protegida. Cuenca del T†rcoles. Monasterio, cerros de Escaz£. De calle Corrogres a cuesta de Las Torres.",90fd6680-349f-11d8-aa2d-b8a03c50a862,9.924839,-84.16054,,,1250.0,50.0,,,2004-09-27T00:00:00Z,27,9,2004,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,100489161,Santamar°a Aguilar 159,J. Morales,2006-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,Daniel Santamar°a,,,2018-12-28T16:32:32.144Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1257834842,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100488200,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,CR,"Potrero Grande, La Lucha. PILA. Cabeceras del Rio Guineal.",90fd6680-349f-11d8-aa2d-b8a03c50a862,9.110656,-83.0894,,,,,,,2008-02-22T00:00:00Z,22,2,2008,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,100488200,Rodr°guez Gonz†lez 11841,A. Rodriguez,2008-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,Alex†nder Rodr°guez,,,2018-12-28T16:32:31.985Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1257804259,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100457413,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,NI,"Below (S of) Cerro Mogot¢n, between (low, 2011) camp and road between coffee fincas; interface between cloud forest and pine-oak forest, on steep slopes of coarse granite",90fd6680-349f-11d8-aa2d-b8a03c50a862,13.742222,-86.39,,,1730.0,,,,2012-02-16T00:00:00Z,16,2,2012,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,100457413,Stevens 32905,W.D. Stevens,2012-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,W. D. Stevens|O.M. Montiel|I. Coronado G.,,,2018-12-07T00:43:33.781Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1257779083,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100431783,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,CR,"P.N. La Amistad, Cuenca TÇrraba-Sierpe.  Potrero Grande, La Lucha.  PILA.  Cabeceras del r°o Guineal.",90fd6680-349f-11d8-aa2d-b8a03c50a862,9.110656,-83.089399,,,1650.0,50.0,,,2008-02-22T00:00:00Z,22,2,2008,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,100431783,Rodr°guez Gonz†lez 11841,A. Rodriguez,2008-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,Alex†nder Rodr°guez|Daniel Solano|Daniel Santamar°a|N. Veas Ayala|C. God°nez|William Gamboa E.,,,2018-12-28T16:32:09.888Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1257518765,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:100159527,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,CR,No protegida. Cuenca TÇrraba-Sierpe. R°o Platanillal. San Luis de Biolley.,90fd6680-349f-11d8-aa2d-b8a03c50a862,9.055628,-83.031312,,,1100.0,,,,1997-10-01T00:00:00Z,1,10,1997,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,100159527,Quesada Quesada 2024,J. Morales,2002-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,F. J. Quesada,,,2018-12-28T16:30:07.621Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1257501250,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:1001111,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,PA,Boquete,90fd6680-349f-11d8-aa2d-b8a03c50a862,8.8,-82.43333,,,1219.2,,,,1938-07-06T00:00:00Z,6,7,1938,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,1001111,Davidson 864,"D.E. Breedlove, 1994 (CAS)",,CC_BY_4_0,Missouri Botanical Garden,Mary E. Davidson,ISOTYPE,,2018-12-09T08:25:53.295Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1257501241,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:1001108,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,HN,In mountains SW of San Juancito.,90fd6680-349f-11d8-aa2d-b8a03c50a862,14.221111,-87.066944,,,2000.0,,,,1947-05-21T00:00:00Z,21,5,1947,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,1001108,Williams 12756,"D.E. Breedlove,  (CAS)",1994-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,Louis O. Williams|Antonio Molina R.,ISOTYPE,,2018-12-09T05:34:27.669Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1257501237,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:1001105,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,BZ,Camp 36. British Honduras-Guatemala survey,90fd6680-349f-11d8-aa2d-b8a03c50a862,16.4125,-89.195833,,,853.44,,,,1934-06-23T00:00:00Z,23,6,1934,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,1001105,Schipp 1248,"D.E. Breedlove,  (CAS)",1994-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,William A. Schipp,ISOTYPE,,2018-12-09T09:40:00.062Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1257501236,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:1001076,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus insignis,,SPECIES,Quercus insignis M.Martens & Galeotti,HN,"Near the summit of the range above El Achote [Achiote]. In cloud zone, above the plains of Siguatepeque.",90fd6680-349f-11d8-aa2d-b8a03c50a862,14.5,-87.866667,,,1800.0,,,,1936-07-28T00:00:00Z,28,7,1936,2880526,2880526,PRESERVED_SPECIMEN,MO,MO,1001076,Yuncker 6180,"D.E. Breedlove,  (CAS)",1994-01-01T00:00:00Z,CC_BY_4_0,Missouri Botanical Garden,Truman G. Yuncker|R. F. Dawson|H. R. Youse,ISOTYPE,,2018-12-09T09:01:58.632Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
